@RELATION class02 (copy)_18_01_06_13_10
@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE x55 NUMERIC
@ATTRIBUTE x56 NUMERIC
@ATTRIBUTE x57 NUMERIC
@ATTRIBUTE x58 NUMERIC
@ATTRIBUTE x59 NUMERIC
@ATTRIBUTE x60 NUMERIC
@ATTRIBUTE x61 NUMERIC
@ATTRIBUTE x62 NUMERIC
@ATTRIBUTE x63 NUMERIC
@ATTRIBUTE x64 NUMERIC
@ATTRIBUTE x65 NUMERIC
@ATTRIBUTE x66 NUMERIC
@ATTRIBUTE x67 NUMERIC
@ATTRIBUTE x68 NUMERIC
@ATTRIBUTE x69 NUMERIC
@ATTRIBUTE x70 NUMERIC
@ATTRIBUTE x71 NUMERIC
@ATTRIBUTE x72 NUMERIC
@ATTRIBUTE x73 NUMERIC
@ATTRIBUTE x74 NUMERIC
@ATTRIBUTE x75 NUMERIC
@ATTRIBUTE x76 NUMERIC
@ATTRIBUTE x77 NUMERIC
@ATTRIBUTE x78 NUMERIC
@ATTRIBUTE x79 NUMERIC
@ATTRIBUTE x80 NUMERIC
@ATTRIBUTE x81 NUMERIC
@ATTRIBUTE x82 NUMERIC
@ATTRIBUTE x83 NUMERIC
@ATTRIBUTE x84 NUMERIC
@ATTRIBUTE x85 NUMERIC
@ATTRIBUTE x86 NUMERIC
@ATTRIBUTE x87 NUMERIC
@ATTRIBUTE x88 NUMERIC
@ATTRIBUTE x89 NUMERIC
@ATTRIBUTE x90 NUMERIC
@ATTRIBUTE x91 NUMERIC
@ATTRIBUTE x92 NUMERIC
@ATTRIBUTE x93 NUMERIC
@ATTRIBUTE x94 NUMERIC
@ATTRIBUTE x95 NUMERIC
@ATTRIBUTE x96 NUMERIC
@ATTRIBUTE x97 NUMERIC
@ATTRIBUTE x98 NUMERIC
@ATTRIBUTE x99 NUMERIC
@ATTRIBUTE class        {0.0,1.0,2.0,3.0,4.0,5.0}
@DATA
-1.5709758,-1.5982944,1.0642319,0.75502264,0.6878123,0.6073258,0.40489256,0.09307169,-0.11031327,-0.11846041,1.1354349,2.6791866,-1.6554531,0.8008811,0.78970474,0.6099821,-1.1651592,-0.10798897,-0.15075807,0.28415513,3.5501907,-1.3256272,-2.7702725,1.1925905,1.950179,-0.14996108,-0.2702267,0.21452737,-1.9716405,2.352962,0.32289913,0.35255828,-0.6262805,1.0296255,0.88451093,-0.113106005,-0.8113056,0.4162574,-0.3718202,-0.9950213,-0.9813711,0.94570154,0.94788,0.38502997,0.04115282,1.1194713,-1.1422545,-0.69726574,2.2695377,1.377021,0.23391739,2.8173618,0.1435863,-1.4819963,-0.8072468,-3.650827,-1.1397035,-1.2614069,-0.1859603,-2.2503533,-0.48967046,0.23246434,0.34225965,-0.9368624,-1.1813737,0.012526281,-0.7978831,0.8374662,1.153223,-0.5756046,1.5142059,-1.093068,1.0428264,-0.35528713,0.19905797,1.365751,0.35645232,-1.4197156,2.195596,0.22330317,0.16102177,2.0130956,0.24525724,-1.590372,-0.009229333,-0.10338314,-1.2239752,1.3982148,4.460612,0.6407696,-1.4170862,1.533738,-0.45547134,-0.82866997,-1.1250676,2.2875066,-0.6542059,-1.1729121,-0.16589284,-1.4255434,5.0
0.46948555,-1.1630986,0.17364943,0.13086727,-1.0571215,-1.153846,0.7497182,0.53048664,0.38277858,-1.4549428,0.069740795,2.5153759,-0.48091802,1.2199755,0.8909376,-0.37474537,0.6384698,-0.7911734,0.41795033,-0.4971996,5.2888846,-1.2256402,-3.2583125,1.0660245,-0.4166804,-0.7305876,-2.3408844,-0.8470284,0.5936764,-1.177158,1.8519015,0.6249086,0.4600886,1.039836,1.2388722,1.2628176,-0.7371907,0.96122736,0.8353621,-0.7208715,-1.0816083,3.4864466,0.94573665,-0.5012202,0.5343072,0.64256793,2.094125,-1.2104219,-1.1006273,0.40092823,0.37552413,4.787101,0.53656775,1.7364521,0.9762106,-4.520044,-2.106189,-1.8358601,0.16544208,-0.4555315,-1.0446123,0.95207214,0.9174837,-0.4456744,-0.36188474,-1.8208432,-3.1912925,0.9047162,0.561805,0.3102978,1.4170593,-1.746218,2.032164,-0.7862409,-0.37351915,0.31299207,2.6093879,-0.3573447,2.4966125,0.14748637,0.24933738,2.497706,0.7312098,0.58073515,-1.609281,0.71892506,1.6054126,0.019493666,3.959695,-0.55714124,-0.9837067,-0.5464933,-1.2139096,-0.783172,-2.4819572,3.051971,0.63433224,0.20630386,-0.053404424,1.5645765,5.0
-2.1068556,-0.74951375,1.7896307,-0.99231017,-1.1115754,0.15880392,-0.17941254,0.7361721,-1.6913708,-0.89009506,0.11192678,-1.2322494,0.32806286,0.8469829,-1.564052,-0.07493262,-1.2707033,-0.05913105,0.270299,-0.30223238,-0.43956745,-0.41653836,0.083791435,-0.68771344,2.1733277,1.2178636,-1.3907806,-0.119882524,-1.5869353,-1.5412514,-2.2709653,0.53379357,1.1615219,-0.948114,-1.1468596,2.0089464,0.31720224,-0.15130457,1.2340275,0.32966685,0.1259877,0.8968138,0.66495526,0.5564545,0.87562424,0.7102785,-0.5840597,0.4001389,-0.22271508,0.26925057,-1.3740925,0.3558852,0.582306,-0.20547277,-0.007100122,0.12599128,0.40264642,0.7938706,0.20079792,-2.0205946,-0.7240331,-0.116543405,1.6090478,0.022928972,0.43898576,0.40360922,-1.2448366,-0.320775,-0.7453816,0.27577552,-0.48333934,0.55327815,-0.23315534,0.4831105,0.012505015,0.199491,-1.8327091,-0.98235196,-0.10035922,-0.89408183,0.078891136,-0.65770566,0.5717839,-1.2705595,-1.2194484,0.46618888,-0.041506596,0.67565787,-1.1597084,-0.47020045,-0.16236079,0.7379489,0.12899458,0.3457714,-0.33223388,0.3299346,0.88076735,0.34993085,0.026698409,-0.2686974,0.0
0.10143134,-1.2906435,-0.22574595,-1.2491791,-1.9978738,-0.75235415,0.29878232,0.92195433,0.26558635,-2.1037304,1.9552629,-0.7417868,-0.7217496,0.6452599,1.3516504,0.9915878,0.12612145,-1.6558449,-1.1275152,2.0759008,0.19477004,-0.8059947,-1.5821987,2.3110337,-1.5709478,-0.23042026,1.0568483,-0.62945414,-0.9341504,-0.9008022,-0.75448906,2.6227152,-0.10297215,-1.0197892,-1.1294268,0.27113375,-1.9425063,0.25507295,1.1608956,-1.7139308,-1.7204975,0.60505,0.9676593,-0.43349868,2.131452,-1.0523869,-0.99601406,-0.29800043,1.1019617,0.7451742,-1.4015821,2.250589,-1.7545073,0.5960389,0.7215247,0.4372248,0.93130267,1.9529669,3.0115254,-0.751896,-0.2164736,0.25279894,1.3312639,-3.144395,-0.63140863,0.78809446,-0.46905732,0.20860526,1.0465375,-0.98960745,-0.50982136,-0.93407017,0.4767161,-0.077235796,-1.5472381,0.80861104,0.12815276,1.7785827,0.18026388,-0.13374887,1.0647515,-0.6288449,-0.73348683,0.9962225,0.19004296,0.58384675,-0.3730275,-2.0113502,1.2369887,-0.44472745,-0.80555445,-1.1689734,1.4698282,1.7983221,-0.4985432,-0.028937787,-2.129758,-0.3667691,1.0600688,-0.86371034,3.0
-1.3807459,0.72811395,0.19495486,0.13703257,1.3347051,0.14657968,-0.29534167,-2.35742,0.65331554,1.9593564,-2.9649582,4.9979205,-0.66334265,-0.7854289,-1.145003,-0.89118576,0.017255822,-0.53344005,2.423427,0.8306128,5.892126,0.3739492,-2.0359712,-0.4715564,-1.4548657,-0.9415996,0.21493001,0.22711289,-1.8767611,0.86465645,-0.24829932,-3.8851316,0.58935225,0.6885691,-0.60558,-0.535086,1.3156339,-0.1946883,-2.5865884,1.0514354,1.841761,1.2195145,1.16706,-1.7762026,-0.19760334,-0.34827542,1.9652226,-0.08136785,0.30680078,1.560986,0.90387326,1.4089171,-0.010422596,0.51470584,1.7642921,-5.704254,1.2796441,-5.5912757,0.18243518,-1.4105563,-1.394276,2.5255883,-0.39490497,-0.9855894,0.32338825,-0.12624326,-1.5304023,2.2814357,0.56685495,0.36783668,2.392105,1.1729786,2.4170024,0.6236504,-2.1304817,0.83076006,0.5613136,1.6293246,2.6928647,1.15116,-0.5246768,3.342958,0.60306674,0.19650654,-1.323561,-1.260186,-0.8953971,0.06223677,2.7278335,1.8141397,1.0954838,-0.69799024,-1.2354306,-4.382896,-3.3498523,3.18009,1.7912905,-0.48384517,-0.64859176,-0.94577986,1.0
-0.7110227,-0.32900038,-0.015748577,0.7322358,0.6128046,-0.8427967,-1.011274,0.98217434,-0.014640792,-4.32288,4.8775697,-1.4258913,-0.72747445,-0.38518828,0.9468821,-0.30466723,3.0100017,-0.16927783,-3.6755779,-0.6188946,-0.9371109,-0.69317234,-3.177605,7.6261077,1.8993541,0.4954481,-0.8466438,-1.6389384,0.50278413,-2.0756578,-0.2812581,6.362543,2.0737557,1.1920017,-0.12115557,0.012199264,-0.44774976,1.7241689,0.98872966,-5.1519322,-4.5468903,-0.96053255,1.386701,-1.1865466,1.8580731,1.022725,-0.8646985,-0.39514938,-0.7809968,0.11882066,0.09843571,3.9419513,0.99478674,-2.2175639,0.08301555,3.399409,-0.9133141,5.017187,-0.9500523,-1.7231133,0.4304965,0.9896187,-0.74267626,-0.9498141,-0.3098425,-0.030683964,1.7826649,0.9786899,-1.5989941,-0.5630227,-1.5647151,-0.8644076,1.2633084,-0.54329455,-0.66994655,-1.1254689,-0.5917657,-0.6375221,-0.6499859,0.17508894,-1.5672369,-2.0483649,0.63389,0.5424625,2.999587,0.6424494,0.30035582,0.2056143,2.9672544,1.1165737,-1.0170707,0.59821993,0.47216043,5.0013304,-0.34182432,-2.2094684,-7.9230146,1.1416034,-0.12558454,0.79531485,4.0
-1.4180362,0.35817042,-0.70392233,-0.45878932,0.18289761,-0.37336588,-0.77924794,-1.4387383,0.45747325,1.701193,-0.49262038,-0.26114047,0.31442925,-1.1605572,0.8792301,0.8922589,2.39765,0.33111182,0.51159793,2.8305619,-2.3561182,0.8143589,1.3444422,-0.4165309,-2.9774127,0.8667351,-0.13330252,1.0512763,-0.23959781,-1.386171,0.75450516,-1.6356263,1.7605753,-1.6620098,1.2501522,0.45525515,0.70460176,0.39615312,-1.8067896,0.55674815,1.5408255,-3.0363674,0.79455245,0.61567956,-0.981478,0.047370702,0.9548716,0.55180216,0.3899406,-0.9534927,-1.410521,-3.379347,0.79574805,0.7655219,-0.017629687,1.512745,-0.42036214,-0.10883208,-1.0682468,0.53413147,1.492643,-0.21794207,0.537371,0.9469925,0.23375002,-1.011711,2.316043,0.56500083,0.2535945,0.2864275,-0.3815423,0.8631765,-0.71576643,1.7052187,0.09493438,-0.83474994,0.4278581,1.2107164,-0.8482352,1.5586616,-0.4827016,-1.2825725,-0.20438652,-0.109756626,0.85081565,-1.380212,0.287958,0.070899874,-2.0488806,0.23386815,1.0814102,-2.0010228,-0.5528802,-0.99249446,0.34208363,-1.1671541,-0.72758275,-0.20110671,1.2901671,-0.99859816,2.0
0.34734505,-0.8042399,0.8122011,-1.220132,2.4166265,0.7368285,-0.7555525,-1.1898787,-0.2894974,1.8967121,-1.2515618,-0.4655022,1.4157269,-1.7078928,0.46357238,0.1311499,-1.7367717,0.5557358,0.056304347,0.47355098,-2.6094863,1.5808783,2.4850209,-0.81609297,0.1461072,0.9121259,1.1092587,0.4113289,-1.5782212,0.38749278,0.7839203,-1.6279597,0.63222843,-0.7895224,0.28653225,0.0023841741,-1.8103721,1.8021408,-1.5932266,0.82884115,1.1362289,-2.3777475,-1.5639963,-2.6708322,0.46210623,-0.7758728,0.3759054,0.5679226,-0.18334852,0.017253544,-0.29991326,-3.5311778,0.7770018,-0.43188053,0.542244,2.5879743,-1.1887829,-0.3076612,-0.8558703,1.7882376,0.60934585,-0.35584554,0.37830684,0.22898468,0.10705608,-0.3676172,2.51536,-0.33515847,-1.5824147,-1.3512584,-0.45237997,0.5096785,-0.8888269,-0.04135116,0.6976113,0.049354777,-0.3613913,0.71251094,-1.606972,-0.14838816,0.17865747,-0.7621665,1.6073512,0.34089476,1.5195627,-0.7740802,7.90538E-4,2.5793958,-2.349,0.8043338,1.3350548,0.18778461,-0.14915836,-0.30167347,1.5705327,-2.1445637,-0.099409655,-1.2018706,-0.15240923,-0.6036262,2.0
0.07434362,0.7071016,0.023591097,-0.3559676,1.6837741,-0.340323,0.117443345,1.3483981,0.006889662,-0.68844247,3.2379293,-1.4610951,-0.43959066,1.0348276,0.35391775,-0.6212698,1.8844798,1.1118646,-1.7118264,0.18266205,-2.3579912,-1.3470643,-0.39578387,0.9551876,-0.3758708,0.7539766,1.0282873,0.7090038,-1.25551,-0.90283155,-0.025997408,2.4768877,-0.39157048,-1.0246904,0.0150314635,1.0717393,-0.07053916,0.85406125,0.86949354,-1.348158,-1.5359714,-1.4995139,0.4483032,0.022839746,1.7014004,-0.3195383,-0.012164334,-0.6700889,0.053093683,0.46570256,0.15723836,-0.1267397,0.21023606,1.3809648,-0.07899546,1.4420875,-0.2989483,3.0799818,2.6883974,-1.2185245,-0.56783134,0.18720748,-0.02555783,0.41439265,1.169596,0.6977626,1.4591469,-0.8120125,-0.2669561,-0.43636137,-0.51356345,-0.26896343,-1.403719,0.06646669,1.5513697,0.66236633,0.44994316,0.88655573,-0.29291025,-0.87432367,-1.3982847,-1.2452902,1.8474748,0.60019153,1.2903553,0.21809426,-1.41708,-1.2949959,1.227028,1.7889577,-1.882124,-0.69953287,0.40478256,2.009463,1.8043591,-0.6443764,-2.0728073,-0.83131254,-0.28060699,-1.1489104,3.0
-0.42106274,-0.9096543,-0.27105016,0.266147,0.29900154,0.8444399,-0.24042514,1.4141096,0.045290448,-0.03598443,4.937912,-0.82634336,-0.6318646,3.1253195,0.30129635,0.551156,0.15021642,-0.11664925,-0.43609044,1.4281693,-1.9051777,-3.6842222,-2.3162546,-0.3748979,1.1739457,-0.6213834,-0.48833078,2.9135935,1.1293368,-0.77970743,2.1335974,1.6630437,0.5141989,-0.33776912,1.2701484,-0.28806388,0.39411497,2.1475332,0.70268095,-0.90908974,-0.19878468,-2.74672,4.9393387,-0.08814492,-0.063204534,-1.3601276,0.92644817,-1.3165854,-1.132631,0.61772823,2.0461142,-0.5053808,-1.0295929,-0.40452975,1.0886436,-2.01286,0.42293444,3.063469,1.333344,0.59355515,-0.5022927,1.7821763,1.5006154,-0.49439606,-0.8554517,1.2839984,0.77109814,0.23591709,0.8689266,0.36223504,0.24707335,-1.9893559,-2.0522826,3.5276458,1.222726,1.3915441,0.75201404,-0.27004594,1.7867928,0.7421552,0.40948546,-1.6899486,-0.49409267,0.8491543,-0.5792724,-0.966143,0.49911866,1.1758143,2.3870323,-1.3298328,-3.416759,0.6261537,0.41111413,-0.18742298,0.24847968,2.3268304,-1.4732548,1.4150058,-0.04914979,0.6734531,0.0
-1.3867759,1.5263125,-0.20648597,-0.8377139,-0.4685797,-0.08792649,-0.40482965,2.0758977,-0.0017830102,-1.3494925,5.146588,-3.0036988,0.92688376,4.19973,-0.34146687,-1.2421966,0.02141063,-0.5430365,0.2447201,1.1840616,-3.2364647,-4.214933,-2.1849852,-1.1367576,-0.19728558,-1.560013,0.23179671,2.996324,-0.8503471,0.3144746,-0.09495637,2.2592068,0.33383763,0.8448536,-2.0078986,1.1248,-0.56391644,-0.19324245,2.1936865,-0.45065215,0.4783213,-2.260351,7.0325594,-0.16023079,-2.255521,0.50982517,-0.31575683,1.1572893,1.2337873,-0.79172426,-0.7615715,-0.6739242,-0.30085275,0.6014416,0.040818565,-1.4143394,0.87265396,4.521032,1.7014238,-0.9766932,0.28682825,1.7211032,0.72056484,-1.3819935,0.3880218,-1.4927901,-0.72228,0.26218307,0.08494808,1.9699379,-0.7985265,0.7294187,-2.3956335,5.3553357,0.11389992,-2.2601187,1.223113,0.27270842,1.4754751,-0.86681914,1.4419541,-3.4534657,0.5532974,1.0943608,-2.5315452,-0.73779637,-1.1937263,-0.8274973,-0.23712139,-1.2749591,-3.2360237,1.3955415,-0.97215563,0.07943734,-0.77653813,2.6387665,-0.70700026,0.08316008,-0.23717064,0.024021028,0.0
1.8004068,0.04158534,1.0555116,-0.5895197,0.7739886,-0.48071197,0.85169387,-0.04575919,-1.2638345,-4.3655734,3.204533,-0.910957,-1.5132879,-1.5990885,-0.44762608,-1.0642188,-0.7018912,0.66259813,-3.150011,0.13626623,-0.112880185,0.5334033,-2.920245,8.299289,0.36046362,0.08412217,-0.13681048,-2.4370115,0.82805586,-0.18742776,-0.7120924,5.5372806,-0.117441334,-0.47366455,-2.9695935,-1.5726409,0.1853193,-1.5792449,0.27562466,-5.019634,-4.0774,-0.57255375,1.0352802,0.47196507,-0.009894248,-1.5052176,-0.13633768,0.96385425,-0.64996433,-1.3650769,0.9712362,4.0157495,0.4954283,-0.4676678,0.45049515,3.7620623,1.5948699,3.822925,0.6502424,0.35294574,-0.9040234,-0.6412118,0.21883985,-0.4151319,-0.0021295042,-0.28789973,1.5966146,1.6855308,0.8588474,0.52913475,-1.7020739,0.1593799,2.3375955,-0.65564173,0.25258836,-0.7817814,1.170453,-1.4947189,-1.0075246,-0.8639359,0.2771609,-1.8486482,0.41203544,-0.86076427,2.945629,0.46663153,0.25953704,0.40329784,1.9390855,-0.9069412,0.5092131,-1.2309662,1.1768391,4.5522313,-1.407074,-2.7376754,-8.041726,-0.63875145,1.0777087,0.4520286,4.0
0.26235232,0.7170229,1.1897296,-1.5235882,-1.8679491,-0.24589427,0.662946,-0.67676073,-1.0310982,1.9616821,-3.797801,2.4743536,-0.4682801,-0.015560191,-0.30164534,0.0023342476,-0.32339656,0.9936367,2.2532136,0.27059373,3.6115167,0.6690175,0.7533035,-3.6456578,1.322284,0.9185438,-1.9810244,-0.10594389,1.6463288,0.2172338,1.1951003,-3.731715,2.130357,-0.6287516,0.005818987,-0.6820371,-0.104863845,0.12924929,-0.5109835,2.7074144,1.9888177,2.7179358,-1.7412299,-0.23825458,0.29801628,-1.0213875,-0.857195,-1.7935091,0.21938863,0.08389376,1.6772852,0.1614684,1.0046685,-1.4288646,0.10067168,-3.703911,0.44420075,-4.5557485,-2.6664882,-0.5957576,0.5771412,-0.8051675,-0.19812942,0.994542,0.5214217,-1.1614555,-2.4608874,-0.21434954,-0.38444084,-0.041270617,1.6561631,0.121913165,0.709515,-1.1192962,-0.61815315,-0.8505428,0.31765488,0.85159427,1.2031134,-1.0440652,-1.1399317,2.9657211,-0.72502595,0.8614467,-2.0383363,0.16708708,-0.9498154,1.1947683,0.0769941,-0.9433956,0.7895482,-0.055568222,0.20249198,-3.176681,-0.83759874,2.1420767,5.0070324,0.079033375,-0.3868105,1.1034803,1.0
1.2668378,0.53082377,0.35745606,0.15674561,1.0091301,0.27681127,2.206894,2.002539,-1.1998845,-0.7252804,4.3439107,-1.3625759,-0.5132619,1.4700639,-1.0951303,-1.1185052,-0.7909128,0.42926204,-2.4934788,0.24389303,-2.4353464,-1.9092176,-0.6767921,1.1488048,-0.7339581,-0.008821206,0.2040505,0.8611804,0.9657858,-0.7214358,0.010935611,3.3164365,-0.92595613,1.2041557,-0.742359,-0.5248935,-0.9214853,-1.1824932,1.1824131,-1.8240292,-2.410311,-1.5301622,-0.19320676,-0.15004687,1.2800246,-0.6301504,-0.53799963,0.70381427,0.27480742,-0.49874628,0.5757605,0.34590468,0.033368714,-0.7048211,-0.8947622,1.3511552,0.34898683,3.7017787,-1.1275685,-2.2096708,-0.60750055,0.50061566,0.47748074,0.13847512,0.74489456,0.30800247,1.8473729,-1.3599566,0.19787131,-0.18625627,-0.2717834,1.5182908,-1.8384833,-0.736684,1.2001325,-0.9531852,-0.96774787,-0.8230262,-0.11245373,-0.49934077,-0.47140902,-0.8925594,0.5476747,-1.5872453,1.9725852,0.51671815,-0.16665192,-1.9886773,2.6907818,0.31265056,-2.8999462,0.5428353,0.595676,2.6895773,2.798024,-0.606024,-2.4708047,-0.15119015,1.1628071,0.3661831,3.0
-0.12749587,-0.8696256,-1.6465048,1.0108135,2.066198,-0.49904788,0.38304177,1.5126423,-0.082240164,3.9814456,1.4689021,2.7021008,0.928906,3.2830553,0.77601534,-0.8906176,-0.51911074,0.59721154,0.8621904,0.25581115,1.5077776,-3.2388928,-0.28218096,-5.9799705,-0.7550139,0.14337254,-1.5667281,3.446326,-0.45858002,0.63296586,-0.427619,-2.6540627,-0.26625353,0.39711344,0.79680115,-1.4507724,-1.7422329,-1.1024628,-0.10550791,2.4523845,1.1517558,-0.22098513,-0.4248076,-1.1277767,0.8329109,-0.40128177,0.3269452,-1.3996052,1.127667,-1.8116634,-0.69596845,-1.2801282,-0.77169055,1.2509153,-0.2039556,-6.1003623,-0.40055463,-2.1749654,0.26392958,-1.3376205,0.56202686,0.670844,-1.6352658,-1.6576666,-0.10043663,-0.84261876,-0.33089572,-1.8797102,-0.7861143,0.5448792,3.0506406,-0.18054605,-2.8265939,-0.3497909,-1.4832512,-0.97831404,0.6741394,-0.5662554,3.0132616,-0.3336564,-1.4260645,3.1612597,0.3822229,0.23377079,-0.8969742,-0.34551984,-1.5447084,0.36896166,4.8452945,-0.575634,-4.1883554,1.098741,0.77657825,-3.2469668,2.7636278,4.2713337,5.021326,0.60568684,-0.63301647,-0.74046236,5.0
-0.83928955,-0.1068587,0.42424956,0.88057965,-0.09722156,0.3874668,0.049994428,3.0949717,0.33247343,-3.943067,0.22737098,-4.882092,-0.9717681,2.11038,-0.8816739,-1.6102982,1.0525504,2.338651,-0.36944067,0.4133463,-1.8515455,-0.4948575,1.0826019,-1.2323842,-0.112560526,-0.25470594,0.019644456,-1.792431,-1.1509712,0.349932,0.11178463,3.2436407,-0.24715166,-2.165619,0.68270564,0.849684,0.68926966,-0.13310887,4.8932505,0.42366567,-1.0690576,4.0864625,-0.52438813,1.5210149,0.44897616,-0.36004177,0.026829531,0.38874832,0.6508502,-2.3799193,0.6106802,2.1099036,-1.5189846,-0.011409079,0.2919732,2.5562065,0.51076657,3.4755027,-0.4993712,1.2837192,0.9737669,0.34819686,-0.65953785,-0.14939421,-2.1133509,-0.47357932,-3.9569614,-2.0477254,0.8629397,-0.85237926,-2.1509242,0.9337621,-0.5945901,-0.7969685,0.03606606,-0.32782897,-0.12485242,0.10932698,-1.4985608,1.1551929,2.185027,-2.0008154,1.337422,1.8993838,-2.889558,2.648565,0.21480037,1.1366497,-3.9366257,1.9057882,-0.3017866,-0.24905056,-1.060316,3.1985781,0.18156622,-0.58958685,2.3024669,-0.3741327,-0.7178764,0.22124471,0.0
0.36194426,-0.44596517,0.019991374,-0.57114005,0.9671893,-0.2507496,0.4315294,0.5807225,-1.6195407,0.31970376,0.5000326,3.5805225,0.16377652,1.7308836,2.6517901,0.32881048,-2.5192423,-0.88746566,0.5479809,1.1425914,5.301327,-1.9244705,-3.0482852,-0.566166,0.9979181,0.15482005,-0.5271665,0.40395585,-0.47702745,1.2971953,-0.8148974,-0.50581783,0.4646962,-0.2318848,-0.45831734,-0.3781944,0.99488664,1.5663904,0.14072546,-0.040498808,-0.6157009,2.5484767,0.5681574,-0.6091765,0.3959166,-0.3094543,2.1177843,1.4156873,1.9164681,0.6696762,0.19138826,3.6499104,0.36362413,-1.0068761,-0.2153343,-5.9453735,0.2833148,-2.6125069,0.062043596,1.3242657,-1.7833387,1.6775569,0.1861697,0.016414473,-0.028664188,0.15222566,-2.3658009,0.42348439,-0.49540594,-0.11203085,2.3865662,0.23257206,1.0340716,-0.8844131,0.2575185,-0.94815254,-1.3203772,0.73745525,3.19826,0.6977644,-2.5285,3.4029725,-1.1346549,0.21380231,-1.1983682,0.27663895,0.23503807,0.68700695,5.4610453,-1.0081629,-2.0759335,-0.03632645,1.0187848,-1.88073,-1.2739112,3.8955812,1.664379,1.0365233,0.9899765,-0.52723473,5.0
-0.8320487,1.3421882,0.52858436,-1.2077137,-0.48780996,-1.3292408,1.5997154,-0.3403373,1.8971078,-0.21025605,1.0544647,-0.22508912,1.014528,-0.74993676,0.088380516,1.5634989,-2.7738273,-0.056037247,-0.96067137,-1.1703459,-1.1240396,0.26815385,-0.15480176,1.8655553,-0.42681795,-1.2957782,-0.06754441,-0.048829224,0.032330442,-1.3552946,-1.154862,0.96896213,0.97907084,-0.040472466,-0.93661505,0.4068642,0.82871366,0.45223838,-0.6405902,-1.1729563,-0.7501236,-1.5286409,0.076217204,-0.04702857,-0.06802387,0.9004509,0.23032238,-0.4704083,-1.9973116,-1.9863485,1.0284395,-0.36838326,-0.12442191,-0.5318111,0.4007976,1.5768545,0.44924068,1.1160847,-0.3053626,-1.946241,-0.08118874,-0.42779133,-0.4815412,0.52307576,0.735633,-0.30095616,1.7046353,0.32056183,-0.7949867,-0.22767836,-0.421135,1.0842848,-0.004421811,0.056305334,-0.910065,0.33273065,-0.39101282,1.7490717,-0.56674767,0.349468,0.21597077,-0.75682163,1.5183909,-0.92056465,1.5413823,-0.34388936,-0.46336415,0.76952875,0.34239835,1.6335564,0.096542135,0.17563038,-0.37019128,0.9992044,0.44566908,-1.2274905,-2.4258711,-0.11079268,-1.1516418,0.47968045,3.0
